pair,raw_points,kept_points,mean_reproj_err_px,median_angle_deg
frame_056-frame_057,526,0,nan,0.36902384481019496
frame_057-frame_058,668,3,1.0722522975028177,0.7037598661155124
frame_058-frame_059,552,16,1.3379722095559392,0.921663975735816
frame_059-frame_060,510,219,0.3467205053976586,1.2921842739683844
frame_060-frame_061,558,11,0.5477348404009384,0.9092023047894879
frame_061-frame_062,634,330,0.3931807256596443,2.3194359360803
frame_062-frame_063,523,284,0.41476427099581936,2.4123222295321645
frame_063-frame_064,559,18,0.9137249949703888,0.38772063254644024
frame_064-frame_065,509,6,0.3259429841287632,1.0289889238128251
frame_065-frame_066,556,10,0.22014912051782065,0.7165602774405333
frame_066-frame_067,690,7,0.35134689980906764,1.1330853128585587
frame_067-frame_068,567,171,0.3870566961061147,1.7124223042898468
frame_068-frame_069,551,224,0.3456054692521644,1.8092637562185365
frame_069-frame_070,618,63,0.4317441765467367,1.4741068303879428
frame_070-frame_071,509,8,0.2739794335908682,0.9503327477447518
frame_071-frame_072,484,176,0.5745479703770572,1.84934373693173
frame_072-frame_073,512,86,0.49979047587758085,0.8945823302392695
frame_073-frame_074,503,7,0.49432396230178494,0.39785019836266167
frame_074-frame_075,460,319,0.4030075036697808,3.5929634752994843
frame_075-frame_076,633,305,0.5933249422340108,1.595065657932442
frame_076-frame_077,675,0,nan,0.5048921589482691
frame_077-frame_078,783,231,0.6507239998379919,1.6168360125840506
frame_078-frame_079,927,0,nan,0.13453910744607478
frame_079-frame_080,752,204,0.3964572295760772,1.488337074250187
frame_080-frame_081,654,304,0.5263964271271158,1.906317919684728
frame_081-frame_082,717,76,0.660998634038916,0.5468508667654122
frame_082-frame_083,635,297,0.3717643180999485,1.052363452100916
frame_083-frame_084,625,29,0.4848085057111179,1.1184911305418979
frame_084-frame_085,588,9,1.0508587841064152,0.44749728620472506
frame_085-frame_086,569,21,0.3529757433094261,0.9323013948832979
frame_086-frame_087,607,1,2.052527530259069,0.8379521506966937
frame_087-frame_088,690,1,0.8104929403095652,0.45522607184306285
frame_088-frame_089,617,328,0.4299793063899408,2.3237097468000574
frame_089-frame_090,571,268,0.4013225408850414,1.926602826246626
frame_090-frame_091,648,144,0.38600413611172113,1.5826742599542227
frame_091-frame_092,627,0,nan,0.769212816470537
frame_092-frame_093,674,160,0.2383204646970923,0.36148170558753273
frame_093-frame_094,718,297,0.36181389773601264,1.176409350514212
frame_094-frame_095,788,78,0.5791894897638561,0.5317659834657605
frame_095-frame_096,790,0,nan,1.1562748286376374
frame_096-frame_097,766,0,nan,0.8696687764714546
frame_097-frame_098,728,8,0.679490329769924,0.5302095788452459
frame_098-frame_099,707,373,0.38389219003541675,2.0305910009477053
frame_099-frame_100,748,13,1.2686296748860544,0.7035622824887481
frame_100-frame_101,735,151,0.2959154248778011,0.7017600204176447
frame_101-frame_102,670,314,0.44830418246047343,1.7856305759275957
frame_102-frame_103,738,15,0.5935763163482977,0.6055511496197953
frame_103-frame_104,840,239,0.3974629255756684,1.2777040349228996
frame_104-frame_105,769,291,0.2511064467881381,1.0349116608347957
frame_105-frame_106,726,290,0.3434095811285002,1.0940723948442241
frame_106-frame_107,812,33,0.648707424571987,0.4521101775981127
frame_107-frame_108,775,23,2.0992314224370463,0.4775709128407297
frame_108-frame_109,761,347,0.379625437780308,1.831016923415715
frame_109-frame_110,800,93,0.7271104899431796,0.7510549912255037
frame_110-frame_111,732,282,0.6390256439355182,1.4390569939228046
frame_111-frame_112,678,308,0.4968463815187243,1.6990987428918494
frame_112-frame_113,745,198,0.409467933941587,0.49530884005042936
frame_113-frame_114,648,31,0.3712743358089461,0.5998428656851544
frame_114-frame_115,691,478,0.4023129866454631,2.307376296800744
frame_115-frame_116,717,138,0.5817194358813764,0.3779716554472203
frame_116-frame_117,767,19,0.2333575837507847,0.46484628063502353
frame_117-frame_118,709,40,0.5923754060411597,0.24963172827581462
frame_118-frame_119,713,344,0.34636706662392247,1.870243814602123
frame_119-frame_120,770,16,1.0180031065547657,0.37593541675062025
frame_120-frame_121,764,10,0.4133749572546844,0.4330086520536085
frame_121-frame_122,755,255,0.4500637296840515,0.4277285393655895
frame_122-frame_123,717,171,0.34338954789358633,0.38918916053869396
frame_123-frame_124,709,211,0.483946052309809,0.8102788526168144
frame_124-frame_125,746,62,0.5007002853991067,0.5230987690306184
frame_125-frame_126,727,353,0.4219905961149014,1.976767239443716
frame_126-frame_127,821,159,0.29707908303778163,0.45956046035197506
frame_127-frame_128,808,97,0.24097357780752465,0.5003216176904315
frame_128-frame_129,783,300,0.4363737416638898,0.7606018096000176
frame_129-frame_130,717,313,0.3864582624028402,0.9090851899096842
frame_130-frame_131,741,105,0.4051273775214067,0.6499461482065327
frame_131-frame_132,744,19,0.6018992998275381,0.39494908951508306
frame_132-frame_133,646,320,0.26594397614433246,1.8987746819057274
frame_133-frame_134,682,308,0.657085408975699,1.7579825602638666
frame_134-frame_135,847,5,0.5029808287253409,0.2411714145899816
frame_135-frame_136,795,364,0.324096840136581,1.4239768771030594
frame_136-frame_137,826,322,0.3388097349989045,0.5890845121344592
frame_137-frame_138,1047,0,nan,0.21845501531681027
frame_138-frame_139,1123,0,nan,0.23533821081636466
frame_139-frame_140,844,47,0.31871143478792385,0.26084566224447087
frame_140-frame_141,853,39,0.6266938171547565,0.4861735331039805
frame_141-frame_142,930,15,0.3731026417080741,0.254304621334427
frame_142-frame_143,816,344,0.2736807713861623,1.0498594841406899
frame_143-frame_144,783,213,0.3052569247521504,0.6827958259147986
frame_144-frame_145,903,6,0.2209946757645519,0.2976441834281965
frame_145-frame_146,741,119,0.31618942380967174,0.3531720233853997
frame_146-frame_147,651,267,0.4214581849419294,0.9406146113046759
frame_147-frame_148,760,9,0.19554426482541884,0.2716055438852376
frame_148-frame_149,644,142,0.4168202743480797,0.3426487482024616
frame_149-frame_150,724,198,0.3164766182540133,0.4320034836813804
frame_150-frame_151,744,66,0.525014342694939,0.4713184993814997
frame_151-frame_152,792,0,nan,0.5898614091073087
frame_152-frame_153,676,246,0.8228264268285292,1.119529176978534
frame_153-frame_154,740,32,0.27264495553236556,0.42714431424803545
frame_154-frame_155,788,9,1.4388703389845388,0.8156110666014553
frame_155-frame_156,810,14,0.5685981729116791,0.6119572085766882
frame_156-frame_157,670,184,0.48264435693763386,0.3533239325709566
frame_157-frame_158,840,331,0.5412183235447519,1.367007642924821
frame_158-frame_159,757,250,0.2729129903007451,0.911074318320156
frame_159-frame_160,700,288,0.4834474245252266,0.9834500398961823
frame_160-frame_161,782,1,1.8761645165082685,0.2950590568792487
frame_161-frame_162,813,1,0.13020961018846444,0.3460822790749667
frame_162-frame_163,711,273,0.7276941536635714,1.7373914518665647
frame_163-frame_164,684,272,0.3061666142692676,1.8798675089537153
frame_164-frame_165,688,228,0.6791393680200732,1.1123946033957526
frame_165-frame_166,777,144,0.2925453044649212,0.44898709405459153
frame_166-frame_167,686,316,0.3827629659035012,1.8706418764980186
frame_167-frame_168,786,411,0.3086524152349642,2.1026252128458847
frame_168-frame_169,717,280,0.4118587462992085,1.5531784502376043
frame_169-frame_170,719,210,0.4566203032343622,1.4505862811462105
frame_170-frame_171,759,373,0.5090844866097108,1.949675527410769
frame_171-frame_172,605,358,0.47581841422188764,2.4928520794646722
frame_172-frame_173,594,340,0.33155004526044585,2.15968538035846
frame_173-frame_174,666,384,0.5365923866038358,2.1640584278889463
frame_174-frame_175,537,240,0.3212259365190563,1.9319769555279205
frame_175-frame_176,543,451,0.5519387374718325,3.9453658225041544
frame_176-frame_177,582,277,0.27389824627218845,1.9675872641212786
frame_177-frame_178,581,304,0.4386522058695663,2.0699550775125584
frame_178-frame_179,570,288,0.4663609177139769,2.004213387708886
frame_179-frame_180,605,42,0.30047658718375403,1.2641966263653732
frame_180-frame_181,602,20,0.29928488126608843,1.2182293020414852
frame_181-frame_182,603,52,0.5311997812961303,1.353884283319587
frame_182-frame_183,654,4,0.5653472202593464,1.099114726692655
frame_183-frame_184,492,220,0.3548381478300435,1.935652388367848
frame_184-frame_185,591,109,0.5096008760082112,1.594563087800307
frame_185-frame_186,630,368,0.33032418056407553,2.622182882310422
frame_186-frame_187,665,26,0.2564688201049169,1.377870316545921
frame_187-frame_188,605,281,0.2722574103747774,1.9300743493686694
frame_188-frame_189,671,3,0.40382031107706284,1.1040634282206163
frame_189-frame_190,741,0,nan,0.6633721609486343
frame_190-frame_191,576,198,0.3728365156725764,1.8166011564346114
frame_191-frame_192,658,442,0.3503115815087008,2.308947154641888
frame_192-frame_193,725,63,0.3569513162625594,1.5333043515719165
frame_193-frame_194,724,0,nan,0.814398809695926
frame_194-frame_195,632,10,0.7016072870176853,1.0063158623647488
frame_195-frame_196,769,0,nan,0.867748185165632
frame_196-frame_197,652,0,nan,0.6037282443329962
frame_197-frame_198,576,255,0.4326008573850234,1.9295123168970445
frame_198-frame_199,623,330,0.24208320271163575,2.0663141426894263
frame_199-frame_200,577,58,0.5105277585241399,1.4937684001288716
frame_200-frame_201,555,475,0.520207550102715,3.864037135820475
frame_201-frame_202,612,331,0.3861746875381698,2.0533512636770777
frame_202-frame_203,584,48,0.2616690042907669,1.3911310146692348
frame_203-frame_204,615,54,0.305009688229237,1.444813320431073
frame_204-frame_205,651,129,0.21571882173675036,1.6546566907490958
frame_205-frame_206,721,0,nan,0.5430781246321065
frame_206-frame_207,675,8,0.28700143456828575,0.975106471305809
frame_207-frame_208,539,0,nan,0.9008881795938868
frame_208-frame_209,535,43,0.24439364419327286,1.2263072379395492
frame_209-frame_210,599,0,nan,0.5331042763833399
frame_210-frame_211,596,352,0.3404865408094815,2.0950769425699436
frame_211-frame_212,602,10,0.16228860118256555,0.9822505850555525
frame_212-frame_213,681,6,0.37135614626677627,0.7373916658493171
frame_213-frame_214,595,43,0.3293362937072176,1.3246416365957134
frame_214-frame_215,615,0,nan,0.3562488540923062
frame_215-frame_216,666,0,nan,0.6139116001352725
frame_216-frame_217,696,1,0.6927129721806691,0.9776382560047254
frame_217-frame_218,711,0,nan,0.7532016274627157
